inlier_index,moving_keypoint_index,reference_keypoint_index,moving_x_px,moving_y_px,reference_x_px,reference_y_px,projected_reference_x_px,projected_reference_y_px,reprojection_error_px,descriptor_distance
287,8591,7302,469.0286560058594,135.43190002441406,468.9871826171875,135.59649658203125,468.921630859375,135.2987823486328,0.30484553091742705,114.32410430908203
288,9661,3118,678.1377563476562,216.0263214111328,677.9498291015625,216.2046356201172,678.0341796875,215.92462158203125,0.29244295661409325,115.25189971923828
289,10969,3904,639.8029174804688,220.9635009765625,640.0585327148438,220.9707794189453,639.7026977539062,220.858154296875,0.37323308742225003,115.63736724853516
290,9402,2972,685.24609375,214.7275390625,684.977294921875,216.22064208984375,685.1417236328125,214.62649536132812,1.6026043157990177,116.71760559082031
291,9581,6344,522.0582885742188,161.69737243652344,522.1765747070312,162.02679443359375,521.9541625976562,161.57327270507812,0.505122860928346,117.75822448730469
292,9159,6814,499.95172119140625,170.3219451904297,500.0203552246094,169.91961669921875,499.84906005859375,170.1961212158203,0.3252641720223491,120.17487335205078
293,11041,4767,598.1411743164062,253.53163146972656,597.6718139648438,253.18170166015625,598.0477905273438,253.42527770996094,0.4479817714905061,120.17903137207031
294,9435,6532,514.8854370117188,168.07342529296875,514.3994750976562,167.3733367919922,514.7822875976562,167.94911193847656,0.6914205879675217,121.26829528808594
295,8713,7178,475.771728515625,132.87246704101562,475.6829528808594,133.32086181640625,475.66436767578125,132.73992919921875,0.5812298302393937,122.27837371826172
296,10622,5257,577.529541015625,229.11631774902344,576.8483276367188,227.56640625,577.433349609375,229.0052490234375,1.5532286487069207,123.2598876953125
297,9594,3052,679.6212768554688,228.9236297607422,680.508544921875,230.35079956054688,679.5195922851562,228.8231658935547,1.819805467131299,123.60420989990234
298,10948,3902,640.618408203125,206.1935577392578,640.0916137695312,206.1987762451172,640.515869140625,206.0869903564453,0.438735347114928,125.50299072265625
299,10282,5606,559.9266357421875,132.95309448242188,560.20849609375,132.6575469970703,559.8174438476562,132.8310089111328,0.42779772650774217,127.69886779785156
300,9458,6498,516.0945434570312,159.58505249023438,515.957275390625,159.53524780273438,515.990234375,159.4600372314453,0.08211531333836976,129.88072204589844
301,11284,4555,609.6875610351562,175.4298858642578,609.3876953125,175.92745971679688,609.5822143554688,175.3172607421875,0.6404533134365151,130.6904754638672
302,11088,4712,600.0521850585938,179.7598876953125,599.6996459960938,179.1699676513672,599.9479370117188,179.64651489257812,0.5373506318465155,130.7478485107422
303,9676,6237,527.0892333984375,161.04513549804688,526.8723754882812,160.5099639892578,526.9849243164062,160.92156982421875,0.4267160672932311,131.41537475585938
304,11278,4115,629.3516235351562,241.02932739257812,629.0274047851562,240.8936767578125,629.2550048828125,240.9248046875,0.22971885525521077,133.09019470214844
305,10502,5328,571.3151245117188,190.11181640625,572.4839477539062,191.76437377929688,571.213623046875,189.9961395263672,2.1772407387626758,134.60684204101562
306,10971,4842,594.75146484375,256.60198974609375,594.1591796875,255.6072540283203,594.65869140625,256.4956359863281,1.0191832320453345,135.8528594970703
307,11331,4489,612.1218872070312,213.23968505859375,611.5521240234375,212.1423797607422,612.02197265625,213.13067626953125,1.0942978237392347,138.71914672851562
308,8537,7353,465.9858703613281,140.32232666015625,466.3436584472656,140.95068359375,465.87945556640625,140.1893310546875,0.8917073529668008,139.19410705566406
309,8484,7408,462.4022521972656,142.88748168945312,462.5268859863281,143.30426025390625,462.296142578125,142.7543182373047,0.5963880800728559,142.08448791503906
310,8843,7071,483.0686950683594,136.51060485839844,482.6980285644531,136.7141876220703,482.9617614746094,136.37933349609375,0.42624210676916024,142.2357177734375
311,9667,6228,526.6759643554688,178.70790100097656,527.209716796875,179.52532958984375,526.5740356445312,178.58602905273438,1.1341851817313777,146.92855834960938
312,9533,6385,519.533935546875,164.39230346679688,519.70166015625,164.88296508789062,519.4302368164062,164.26817321777344,0.672041422067215,147.8749542236328
313,7379,10724,856.1438598632812,159.78968811035156,856.3267822265625,160.4447784423828,856.0097045898438,159.7050018310547,0.8048649963660187,85.67379760742188
314,5958,162,911.4397583007812,141.6873779296875,911.5435180664062,141.70606994628906,911.292724609375,141.6090087890625,0.2689204832879878,87.48143005371094
315,6537,7595,891.6289672851562,215.57952880859375,892.2327270507812,216.2086944580078,891.49951171875,215.5006103515625,1.0193075222552577,103.74488067626953
316,8792,2691,706.7953491210938,160.4663848876953,707.1390380859375,160.84825134277344,706.6803588867188,160.36402893066406,0.6669767253697652,105.76861572265625
317,9055,2712,695.9210815429688,222.427490234375,695.3087768554688,221.09194946289062,695.8170776367188,222.3282012939453,1.3366705929305949,105.89617919921875
318,7993,4779,772.4852294921875,192.57684326171875,772.3093872070312,191.892822265625,772.3685302734375,192.48385620117188,0.5939857029188175,106.49413299560547
319,8313,3285,722.9949340820312,150.74917602539062,722.2123413085938,150.79150390625,722.8767700195312,150.64822387695312,0.6797019043031889,107.9027328491211
320,10646,3638,732.964111328125,199.5436553955078,733.0836181640625,198.8927459716797,732.8529663085938,199.4467010498047,0.6000554199502343,111.38671112060547
321,7512,6893,850.293212890625,147.15756225585938,850.3963012695312,147.15977478027344,850.1576538085938,147.07183837890625,0.2543332878278553,114.35908508300781
322,8881,2569,703.5711059570312,245.31988525390625,703.3598022460938,245.40220642089844,703.4701538085938,245.22325134277344,0.2102436380319658,114.58184814453125
323,7973,4801,773.0960083007812,182.34078979492188,773.0374755859375,182.1417999267578,772.9774780273438,182.24734497070312,0.12140619151685968,115.63736724853516
324,5854,5329,790.564208984375,149.54881286621094,790.4386596679688,149.48716735839844,790.4378051757812,149.45594787597656,0.03123117416281784,117.60527038574219
325,6007,147,910.0056762695312,191.65541076660156,910.3176879882812,192.02003479003906,909.8684692382812,191.5777587890625,0.6304010996114956,118.64653015136719
326,7826,6750,840.61962890625,133.21188354492188,840.6160888671875,132.93594360351562,840.4830322265625,133.12464904785156,0.23089784394063537,118.80656433105469
327,6601,7534,888.3870239257812,209.2495574951172,890.0921630859375,210.3477020263672,888.2568969726562,209.17005920410156,2.180606411847909,119.87493133544922
328,7331,10673,857.4309692382812,180.29052734375,858.4210815429688,179.5539093017578,857.3004150390625,180.20660400390625,1.296882333594723,123.60015869140625
329,7072,10474,870.099609375,145.07662963867188,868.7338256835938,144.69009399414062,869.96044921875,144.99327087402344,1.2635353249888557,123.71337890625
330,5794,320,916.520751953125,203.11024475097656,916.2786865234375,203.06568908691406,916.3846435546875,203.0336151123047,0.11070515940350888,126.79905700683594
331,7103,12268,782.2349853515625,192.0943145751953,781.966796875,191.88711547851562,782.1170654296875,192.0023956298828,0.18939417052040391,127.04329681396484
332,9216,2847,690.3020629882812,222.21591186523438,689.9863891601562,221.72279357910156,690.198486328125,222.1160125732422,0.44677330494707157,129.29811096191406
333,11157,3876,740.677734375,154.94729614257812,740.6400756835938,154.66390991210938,740.558349609375,154.8486785888672,0.2020361727959665,130.5718231201172
334,6258,7952,901.37939453125,191.5531463623047,901.3902587890625,191.57603454589844,901.2437133789062,191.4745330810547,0.17826414278617717,131.83322143554688
335,5918,240,912.7340087890625,187.66189575195312,913.67578125,188.6381072998047,912.5955810546875,187.58445739746094,1.50897666604297,132.7026824951172
336,3468,5643,801.8981323242188,223.29127502441406,801.7694702148438,222.44163513183594,801.783203125,223.2032012939453,0.7616899711111881,134.67739868164062
337,6556,5236,786.0538330078125,189.65573120117188,786.075439453125,189.51416015625,785.9349975585938,189.56411743164062,0.14906258787496443,137.73162841796875
338,2237,12061,809.7816772460938,162.0955047607422,809.929443359375,160.6066436767578,809.6548461914062,162.00540161132812,1.4254568966404648,137.96014404296875
339,7065,12381,782.7745361328125,182.86248779296875,782.7988891601562,182.4168243408203,782.6549072265625,182.77015686035156,0.38154248329602325,138.773193359375
340,8667,2867,712.236328125,195.4751739501953,711.539306640625,195.18995666503906,712.1265258789062,195.3756561279297,0.6158820701445027,139.2156524658203
341,7621,6829,847.4545288085938,136.80690002441406,847.4059448242188,136.3616485595703,847.3175659179688,136.72059631347656,0.36966785240846695,140.417236328125
342,8614,3382,724.9384765625,192.84231567382812,724.811279296875,192.92100524902344,724.8270263671875,192.74404907226562,0.17765544944124004,146.01712036132812
343,9628,4358,756.30517578125,138.9814453125,756.2803955078125,138.70809936523438,756.1812744140625,138.8839874267578,0.20189502572542203,148.1654510498047
344,8947,2613,701.0694580078125,185.9065704345703,700.3119506835938,187.8968048095703,700.9591674804688,185.80516052246094,2.18948975927142,148.75146484375
345,216,6249,822.1356201171875,164.47198486328125,822.4440307617188,165.2303466796875,822.0075073242188,164.3834228515625,0.9528025409982496,149.12745666503906
346,8685,2885,711.4803466796875,167.4765167236328,711.8853149414062,167.982421875,711.3660888671875,167.37513732910156,0.798993263948881,150.5689239501953
347,8699,4596,764.1187133789062,182.79534912109375,763.7694091796875,183.31944274902344,764.0013427734375,182.70089721679688,0.66059955142827,150.63531494140625
348,11557,2692,1146.578369140625,140.41778564453125,1146.33251953125,139.99777221679688,1146.3759765625,140.36822509765625,0.37299309712389284,42.69660568237305
349,5563,9013,925.2861938476562,169.0944061279297,925.1825561523438,168.62020874023438,925.141845703125,169.01803588867188,0.3999047145377322,77.29812622070312
350,672,12754,1103.9676513671875,166.57894897460938,1104.962646484375,164.51449584960938,1103.7828369140625,166.52346801757812,2.3297896458423075,81.06787109375
351,46,2959,1135.057861328125,166.58958435058594,1134.89599609375,166.57395935058594,1134.8646240234375,166.53773498535156,0.04792088722390102,90.16096496582031
352,5661,530,922.00439453125,194.92547607421875,921.7807006835938,195.1341094970703,921.86572265625,194.8492431640625,0.2972836415204813,99.04544067382812
353,826,4120,1093.65771484375,223.93460083007812,1093.380859375,224.48849487304688,1093.4881591796875,223.87722778320312,0.6206131671274973,99.48869323730469
354,4096,7728,972.581787109375,237.85108947753906,971.3239135742188,235.1688232421875,972.4420776367188,237.7813262939453,2.8417359247668297,100.01499938964844
355,2904,11492,1021.3475952148438,180.7815704345703,1020.8692016601562,180.63853454589844,1021.1858520507812,180.71636962890625,0.3260763254665971,100.25467681884766
356,3339,6851,1004.5127563476562,156.50027465820312,1004.159423828125,156.20860290527344,1004.3497314453125,156.4331817626953,0.2943682257997607,106.00942993164062
357,5421,796,930.0975341796875,182.37448120117188,930.3841552734375,183.17779541015625,929.9548950195312,182.29888916015625,0.9781311578069276,111.7944564819336
358,3510,6993,997.7899169921875,218.64675903320312,997.5902709960938,218.41481018066406,997.6411743164062,218.5792236328125,0.17211313507749348,117.4010238647461
359,5802,347,916.421142578125,165.50735473632812,917.6490478515625,168.02000427246094,916.2777709960938,165.42990112304688,2.930705467792509,118.04660034179688
360,3688,10410,989.3326416015625,226.04527282714844,989.338623046875,224.99459838867188,989.1871337890625,225.9769744873047,0.9939878240690916,120.05415344238281
361,204,13346,1126.539794921875,165.02813720703125,1127.521484375,163.88035583496094,1126.3485107421875,164.975341796875,1.6046374668635337,121.01239776611328
362,3649,7141,991.7415161132812,218.55419921875,991.740478515625,217.59922790527344,991.593994140625,218.48602294921875,0.898812061604154,122.7762222290039
363,3156,6615,1010.5379638671875,236.75735473632812,1010.26025390625,237.05455017089844,1010.3902587890625,236.6914520263672,0.38567023753088386,123.36125946044922
364,2168,12477,1046.0606689453125,237.3188018798828,1045.766357421875,236.78878784179688,1045.9052734375,237.2565460205078,0.4879501748622482,124.24974822998047
365,3643,7137,991.7415161132812,218.55419921875,991.740478515625,217.59922790527344,991.593994140625,218.48602294921875,0.898812061604154,125.13192749023438
366,4682,9210,954.738037109375,234.13259887695312,955.039306640625,234.36732482910156,954.6010131835938,234.06089782714844,0.5347884273265313,125.28766632080078
367,504,12852,1111.3724365234375,163.23532104492188,1111.4437255859375,162.71157836914062,1111.184814453125,163.1807861328125,0.5359019501589951,130.19216918945312
368,1457,4685,1071.1710205078125,131.01190185546875,1070.9105224609375,130.7953643798828,1070.98681640625,130.9533233642578,0.17541894662814572,130.37254333496094
369,2994,6412,1018.0667114257812,187.1932830810547,1017.9410400390625,186.92324829101562,1017.9070434570312,187.12771606445312,0.20727478853998704,130.4147186279297
370,524,12848,1110.4144287109375,148.83326721191406,1110.8414306640625,148.8082275390625,1110.223876953125,148.7790069580078,0.6182446346308643,132.8946990966797
371,3927,7439,977.8836669921875,138.42440795898438,979.1743774414062,137.72296142578125,977.7227172851562,138.3541717529297,1.582954101148423,133.214111328125
372,3782,10278,984.2941284179688,130.60226440429688,983.5094604492188,130.3904571533203,984.1302490234375,130.5328826904297,0.6369171747577879,135.96690368652344
373,4800,513,950.9031372070312,238.42384338378906,950.6286010742188,238.3273468017578,950.7676391601562,238.3518829345703,0.14118644111442244,137.24066162109375
374,5579,596,924.7111206054688,129.94155883789062,924.024658203125,129.2389373779297,924.5592651367188,129.86474609375,0.8230681151904627,142.2462615966797
375,1589,4789,1065.8212890625,229.19110107421875,1066.4915771484375,228.63287353515625,1065.6595458984375,229.1308135986328,0.9696495798955443,142.98251342773438
376,5420,758,930.314208984375,152.9349822998047,929.3917846679688,152.46678161621094,930.165771484375,152.8590087890625,0.8676968059718854,146.03082275390625
377,3346,6850,1004.2542724609375,221.2707061767578,1004.2048950195312,221.72669982910156,1004.1046752929688,221.2039031982422,0.5323159877649514,146.4411163330078
378,2011,5361,1050.8177490234375,217.0694580078125,1050.8250732421875,217.0400390625,1050.656982421875,217.00755310058594,0.1712012312888289,148.2059326171875
379,2996,6413,1018.0667114257812,187.1932830810547,1017.9410400390625,186.92324829101562,1017.9070434570312,187.12771606445312,0.20727478853998704,148.80523681640625
380,11517,13634,1141.485595703125,173.07391357421875,1140.1080322265625,173.8298797607422,1141.2921142578125,173.0226287841797,1.4330751536085733,148.89593505859375
381,3785,10277,983.8350219726562,246.2088165283203,983.4114990234375,245.40847778320312,983.6947631835938,246.14041137695312,0.784834613207659,150.066650390625
382,12719,2074,1295.608642578125,168.2804412841797,1294.183837890625,167.8383026123047,1295.366455078125,168.24728393554688,1.2513389368717578,122.1883773803711
383,12975,1730,1324.3114013671875,252.56192016601562,1323.2623291015625,252.2139434814453,1324.08056640625,252.52743530273438,0.8762359321537768,130.7669677734375
384,11826,1852,1182.1915283203125,193.02874755859375,1182.0872802734375,192.9843292236328,1181.9910888671875,192.9814910888672,0.09623326683273507,131.87493896484375
385,12937,14525,1321.2064208984375,132.6649932861328,1320.0262451171875,130.96792602539062,1320.9462890625,132.63742065429688,1.906224849605368,135.3477020263672
386,13202,14744,1343.1375732421875,135.80018615722656,1343.00634765625,135.01698303222656,1342.8702392578125,135.77508544921875,0.7702238445897516,138.50270080566406
387,12792,1955,1303.9774169921875,175.5192413330078,1303.900390625,175.55068969726562,1303.734130859375,175.48660278320312,0.17818373163601156,146.41038513183594
388,13147,1512,1337.4940185546875,138.46864318847656,1336.8685302734375,138.00868225097656,1337.2294921875,138.442626953125,0.564447967421586,151.7399139404297
389,11973,8647,1204.5531005859375,184.54428100585938,1202.7662353515625,181.77932739257812,1204.3441162109375,184.4998321533203,3.144972839247248,152.95423889160156
390,11804,1923,1179.790283203125,235.14700317382812,1179.4332275390625,234.9229278564453,1179.600341796875,235.0984649658203,0.242364295910007,155.04515075683594
391,12702,2077,1294.1683349609375,131.70126342773438,1293.908935546875,130.73681640625,1293.91748046875,131.67041015625,0.933632853818305,159.06602478027344
392,12016,828,1210.0069580078125,242.2928924560547,1209.880859375,242.4827880859375,1209.8099365234375,242.24728393554688,0.24595173454352082,161.71580505371094
393,11696,2286,1164.4454345703125,218.43377685546875,1164.3187255859375,218.29356384277344,1164.2559814453125,218.38394165039062,0.11002261264148898,161.85487365722656
394,12099,463,1223.7332763671875,229.53456115722656,1223.697509765625,229.27024841308594,1223.5291748046875,229.49069213867188,0.2773663556093957,163.0919952392578
395,13368,1149,1366.1917724609375,231.6952667236328,1365.9827880859375,231.9879150390625,1365.94091796875,231.66607666015625,0.32455053358498415,168.04165649414062
396,12058,670,1216.844970703125,234.88124084472656,1216.843505859375,234.8365936279297,1216.6441650390625,234.83651733398438,0.19934083491253493,168.36270141601562
397,12167,247,1232.655517578125,235.78858947753906,1232.5421142578125,235.3076934814453,1232.4501953125,235.74545288085938,0.44730569444477575,168.60308837890625
398,13323,1208,1358.6253662109375,153.35752868652344,1358.146728515625,152.69573974609375,1358.35693359375,153.3328857421875,0.6709256256902357,169.5435028076172
399,13197,1436,1342.8206787109375,143.0606231689453,1341.99169921875,143.02354431152344,1342.555419921875,143.03489685058594,0.5638350035913964,172.59779357910156
400,11868,1719,1186.37744140625,174.70758056640625,1186.04052734375,174.70547485351562,1186.1715087890625,174.66143798828125,0.13818605036624332,174.52220153808594
401,11882,1626,1189.125,193.26699829101562,1189.17138671875,193.25904846191406,1188.922607421875,193.22052001953125,0.2517450683252109,175.94317626953125
402,12072,606,1219.57763671875,230.2425994873047,1219.0860595703125,229.68008422851562,1219.3748779296875,230.19827270507812,0.5932413859081573,176.36610412597656
403,12281,2527,1247.14013671875,251.8616180419922,1246.6011962890625,252.111083984375,1246.9342041015625,251.8195037841797,0.44262084940948465,180.22763061523438
404,13096,1587,1332.93115234375,202.24964904785156,1332.1607666015625,201.72308349609375,1332.6845703125,202.21864318847656,0.7210754026497117,189.40960693359375
405,3529,4334,210.1802520751953,279.8323059082031,210.33058166503906,280.19586181640625,210.07211303710938,279.69268798828125,0.565676526765803,89.4930191040039
406,2245,2777,138.1278839111328,266.2150573730469,137.20640563964844,266.4097900390625,138.00830078125,266.0658264160156,0.8725518850496644,94.18598937988281
407,3488,4282,207.79953002929688,284.9170227050781,207.68067932128906,284.5791931152344,207.6915283203125,284.7781677246094,0.19927015821678967,96.11451721191406
408,2340,13609,142.72972106933594,264.978271484375,142.63270568847656,264.9591369628906,142.6107635498047,264.8292236328125,0.13175329514468945,113.80685424804688
409,2923,3546,172.94430541992188,272.64471435546875,172.82156372070312,272.5354919433594,172.83047485351562,272.5001220703125,0.036475145062824205,118.23281860351562
410,3337,4076,197.14297485351562,295.8360595703125,196.77159118652344,295.4681701660156,197.0345001220703,295.6984558105469,0.3495033425699447,122.40506744384766
411,2830,3455,168.23622131347656,283.8223876953125,168.225830078125,284.0179138183594,168.1226348876953,283.6796569824219,0.35364803744156176,124.5913314819336
412,3762,4591,222.2665252685547,273.2637634277344,222.1034698486328,272.8739013671875,222.15933227539062,273.1239929199219,0.256254552100763,124.97200012207031
413,1175,1533,79.33309173583984,358.3273620605469,80.40747833251953,356.9912109375,79.2098617553711,358.1941223144531,1.6974337237913009,131.30499267578125
414,3593,4404,213.6785125732422,284.72296142578125,213.6361846923828,284.66497802734375,213.57125854492188,284.5846252441406,0.10330524862081214,134.2832794189453
415,2569,3160,155.05352783203125,378.76641845703125,154.8960418701172,379.3894958496094,154.94554138183594,378.6438293457031,0.7473076586708879,135.70187377929688
416,3382,4131,199.83493041992188,287.7210388183594,199.29681396484375,286.55145263671875,199.7261199951172,287.58203125,1.1164210432367538,136.7845001220703
417,3612,4425,214.58116149902344,278.4979553222656,214.8026580810547,279.1781921386719,214.4734649658203,278.35845947265625,0.8833627515640428,139.10067749023438
418,1266,1628,84.52337646484375,328.3360290527344,84.1783218383789,329.2789001464844,84.39907836914062,328.1958923339844,1.1052779595242026,141.37892150878906
419,3200,8141,188.98741149902344,274.0606384277344,188.085693359375,273.842041015625,188.87596130371094,273.9178771972656,0.7938983249074016,142.64991760253906
420,3213,8226,189.75035095214844,293.4667053222656,189.34243774414062,292.5393981933594,189.64064025878906,293.32794189453125,0.8430456146617993,147.28543090820312
421,2467,3039,149.75779724121094,377.6538391113281,149.93052673339844,378.0588073730469,149.64881896972656,377.5306091308594,0.598625631896074,149.39210510253906
422,3184,3903,188.41342163085938,268.06805419921875,188.5269012451172,268.1536560058594,188.30137634277344,267.92401123046875,0.32186674951191924,149.4121856689453
423,2750,3351,164.45423889160156,288.6535339355469,164.0568084716797,288.40631103515625,164.34048461914062,288.511474609375,0.30254178881725097,153.3590545654297
424,3074,12802,181.79055786132812,274.4940185546875,182.40447998046875,274.59228515625,181.6781463623047,274.35064697265625,0.7654734068834691,154.40206909179688
425,1301,1667,86.67670440673828,364.32427978515625,86.52704620361328,364.3554382324219,86.55531311035156,364.1930847167969,0.1647958799616902,155.7819061279297
426,1179,1505,79.64382934570312,341.7878723144531,78.85271453857422,343.13177490234375,79.51952362060547,341.65057373046875,1.6243741143724346,163.4105224609375
427,2915,3541,172.51673889160156,266.54156494140625,172.57493591308594,266.4232482910156,172.40234375,266.39569091796875,0.17477832693994835,164.6147003173828
428,2802,3432,167.28733825683594,258.9767761230469,167.48080444335938,259.2236328125,167.17156982421875,258.8288879394531,0.5014474693044535,167.0478973388672
429,94,123,9.024002075195312,304.81768798828125,8.704282760620117,304.55609130859375,8.88288688659668,304.66534423828125,0.20936961685295608,177.8594970703125
430,1517,1941,98.76399993896484,291.0120849609375,98.61204528808594,291.37017822265625,98.63968658447266,290.8645324707031,0.5064006987891897,181.298095703125
431,13910,11118,229.70294189453125,329.56719970703125,229.2071990966797,330.04779052734375,229.6017608642578,329.43939208984375,0.7251397432128622,182.14280700683594
432,2665,3256,159.77279663085938,277.52569580078125,159.94374084472656,277.5099182128906,159.65744018554688,277.380859375,0.31404498258116176,183.21299743652344
433,3838,4702,227.5345916748047,290.9950866699219,227.52313232421875,290.43878173828125,227.4296417236328,290.8592529296875,0.4307394980733838,185.310546875
434,1368,1742,90.86456298828125,325.43231201171875,90.21708679199219,326.41632080078125,90.74124908447266,325.2920227050781,1.2404806797608956,186.02149963378906
435,1329,14567,88.57744598388672,348.4409484863281,88.59042358398438,348.04742431640625,88.45531463623047,348.3059997558594,0.29174592653804865,188.25779724121094
436,1696,14213,108.32723999023438,285.9472351074219,107.94754028320312,285.33563232421875,108.20423126220703,285.7994384765625,0.5301003731878499,190.21829223632812
437,3812,4655,225.7465362548828,258.9374694824219,225.3555908203125,258.8720703125,225.6384735107422,258.7952880859375,0.2931179401889852,190.87429809570312
438,3368,4107,198.70101928710938,304.1769104003906,198.31874084472656,304.02777099609375,198.59347534179688,304.0411682128906,0.2750609556050804,192.2992401123047
439,5012,11891,286.66717529296875,265.8621520996094,286.8866271972656,266.1478271484375,286.5662841796875,265.7271423339844,0.5287677770274197,101.51354217529297
440,4455,12582,260.1325378417969,374.49737548828125,259.9403381347656,372.4456481933594,260.03936767578125,374.3815002441406,1.9383833502451822,115.35163879394531
441,4655,5600,269.4603576660156,372.926513671875,269.30029296875,372.5643615722656,269.3681640625,372.8110046386719,0.2558110388022752,115.75836944580078
442,5267,11537,301.4947204589844,366.5705871582031,302.0932922363281,364.6632080078125,301.40545654296875,366.45611572265625,1.9203218519314438,136.6052703857422
443,7823,132,426.8069763183594,337.1700439453125,426.5354309082031,337.515625,426.723876953125,337.0599060058594,0.49314471858394704,137.35719299316406
444,4934,5908,282.9246520996094,279.0593566894531,282.44757080078125,278.01031494140625,282.82470703125,278.9263916015625,0.9906705727007378,139.63165283203125
445,5442,6512,310.70703125,293.84075927734375,310.2801513671875,293.6302795410156,310.6112060546875,293.7130432128906,0.34124336110458664,139.83204650878906
446,7720,310,421.6540832519531,344.1478271484375,420.95404052734375,343.1807861328125,421.57159423828125,344.0384521484375,1.056864977303506,140.73379516601562
447,4074,4984,241.35531616210938,321.3018798828125,241.40821838378906,320.8460693359375,241.2548370361328,321.1733703613281,0.36145788002283474,144.06942749023438
448,7570,572,413.8232116699219,374.845703125,413.9120178222656,374.5489501953125,413.7439270019531,374.7412109375,0.2553795545062633,145.1723175048828
449,5392,6450,308.4900207519531,317.1208801269531,307.7296447753906,316.89215087890625,308.3963928222656,316.99725341796875,0.6749811121275998,147.9324188232422
450,8226,7677,447.6452331542969,338.2652893066406,448.6226501464844,338.8102111816406,447.56317138671875,338.1570129394531,1.244653841833683,148.0033721923828
451,3932,4826,232.82701110839844,268.52569580078125,233.53970336914062,268.7989196777344,232.7206573486328,268.3860168457031,0.9172377731041775,150.4858856201172
452,4065,4973,240.75152587890625,264.58856201171875,241.04197692871094,264.2557067871094,240.64572143554688,264.44891357421875,0.44084836219251367,154.65121459960938
453,4198,5111,247.81210327148438,262.14532470703125,247.94671630859375,260.85882568359375,247.7068634033203,262.0058898925781,1.1718727386969365,156.03524780273438
454,4667,5605,270.00836181640625,270.89385986328125,269.5570983886719,270.0678405761719,269.9063415527344,270.7581787109375,0.7736520716420713,157.93353271484375
455,3970,4843,235.3206329345703,302.7718811035156,234.59605407714844,302.6470947265625,235.21771240234375,302.63909912109375,0.6217097417537004,158.0917510986328
456,5360,6424,306.975830078125,279.9911193847656,306.59832763671875,279.0196533203125,306.87823486328125,279.8605651855469,0.8862735585437864,160.281005859375
457,4821,5777,277.77880859375,283.41436767578125,276.97711181640625,281.5309143066406,277.6788024902344,283.2817077636719,1.886172720330989,160.3839111328125
458,7483,768,408.9054870605469,382.17840576171875,408.7013854980469,381.9872741699219,408.8267822265625,382.0749206542969,0.1529909989042443,161.72508239746094
459,5155,11700,294.95318603515625,305.7410583496094,295.13751220703125,305.53436279296875,294.8570861816406,305.6141052246094,0.29154349781866723,161.7745361328125
460,4319,5239,253.6830291748047,371.4149169921875,253.49722290039062,371.701416015625,253.58876037597656,371.29791259765625,0.4137561090172686,164.006103515625
461,7571,558,413.8232116699219,374.845703125,413.9120178222656,374.5489501953125,413.7439270019531,374.7412109375,0.2553795545062633,164.83628845214844
462,7618,486,416.5089416503906,334.3061828613281,415.9449462890625,334.06903076171875,416.4250183105469,334.1947021484375,0.4962483685130943,165.066650390625
463,7382,1010,403.3873596191406,276.6655578613281,402.8171691894531,276.3922424316406,403.2959899902344,276.5434875488281,0.5021398657086072,165.22711181640625
464,5393,6451,308.4900207519531,317.1208801269531,307.7296447753906,316.89215087890625,308.3963928222656,316.99725341796875,0.6749811121275998,165.80410766601562
465,4379,5309,256.7473449707031,361.3048400878906,256.2774353027344,361.6151123046875,256.6524963378906,361.1858825683594,0.5700078478764915,167.5977325439453
466,5359,6429,306.93988037109375,294.7302551269531,306.7265625,294.94720458984375,306.84381103515625,294.60235595703125,0.36423591057024685,169.31626892089844
467,4610,12417,267.303466796875,381.75738525390625,267.0498962402344,380.4875793457031,267.21185302734375,381.64361572265625,1.1673260494522082,170.41419982910156
468,5167,11708,295.4996643066406,256.96112060546875,294.9990539550781,257.5522155761719,295.3987121582031,256.8254089355469,0.8294423260129071,172.04940795898438
469,7751,9313,423.196044921875,327.2218322753906,423.6927490234375,326.7651672363281,423.1116027832031,327.1097106933594,0.6756042823440321,172.69337463378906
470,4653,5599,269.4303283691406,259.9165954589844,269.2027587890625,260.11688232421875,269.3271789550781,259.77886962890625,0.3601846191937916,173.5223388671875
471,4038,4913,239.0234832763672,299.39593505859375,238.79286193847656,298.8959045410156,238.9207000732422,299.2628173828125,0.3885455213688773,176.61822509765625
472,7398,977,403.8022155761719,380.11517333984375,404.0224609375,380.1539001464844,403.72296142578125,380.01092529296875,0.3318761308946217,177.6119384765625
473,4206,5099,248.1532440185547,379.81854248046875,247.1610565185547,378.97979736328125,248.05906677246094,379.7029724121094,1.1529980777817146,179.76373291015625
474,10182,3437,662.82958984375,289.6669921875,662.5308837890625,289.4165954589844,662.7385864257812,289.5706787109375,0.25861561018695534,108.1480484008789
475,8463,7394,461.571533203125,347.7398986816406,463.5035400390625,348.1246337890625,461.49114990234375,347.6343078613281,2.071263763447689,110.97296905517578
476,11116,4707,601.7119140625,329.3895263671875,601.1759643554688,328.5814514160156,601.6295166015625,329.2926025390625,0.8434723230477199,114.65164947509766
477,8462,7445,461.4881896972656,359.2776794433594,461.0710144042969,359.32012939453125,461.4092712402344,359.1740417480469,0.3684552720667632,114.83030700683594
478,9953,5909,542.712890625,325.2001953125,542.8741455078125,325.0864562988281,542.6307983398438,325.0977783203125,0.24361041096164932,115.03477478027344
