moving_x,moving_y,reference_x,reference_y
836.421,397.392,792.027,380.749
969.988,146.573,880.513,214.795
958.568,301.914,872.731,317.654
538.720,576.754,594.939,498.864
1446.655,602.990,1195.524,516.535
1152.155,443.328,1000.726,411.054
679.516,166.464,688.093,227.975
368.057,32.793,482.103,139.665
614.375,548.889,645.285,480.996
833.436,546.718,790.244,479.679
29.456,298.758,258.712,316.084
36.787,297.950,263.515,314.818
824.661,21.240,784.556,131.899
1098.982,214.747,965.126,259.782
678.752,282.586,689.393,306.141
1128.508,73.469,984.957,166.194
458.357,330.345,542.299,336.357
1204.614,258.552,1034.688,288.760
565.562,703.130,612.846,582.966
166.299,83.979,349.137,173.360
41.887,547.977,266.617,479.997
1253.970,493.490,1067.099,443.950
786.951,92.034,759.503,178.606
203.924,655.330,373.644,551.181
789.213,723.496,760.770,596.558
561.145,33.547,610.078,139.875
725.221,644.759,718.515,543.689
652.354,140.417,670.319,210.824
878.202,80.710,819.818,171.066
1253.970,493.490,1067.099,443.950
1046.335,250.630,930.271,283.077
53.701,771.791,274.846,628.507
456.333,497.607,540.435,446.607
1194.929,387.684,1028.904,374.300
235.595,416.034,395.033,393.180
588.156,565.579,627.861,491.693
708.141,579.278,707.341,500.985
1182.071,257.717,1020.143,288.541
1272.373,781.292,1080.421,634.641
175.034,99.033,354.920,183.399
892.910,752.191,829.340,615.385
819.349,479.168,780.459,435.168
909.484,757.636,840.739,619.127
500.096,374.272,569.424,365.002
1152.696,101.529,1000.807,184.746
1068.928,747.355,945.716,612.158
647.572,761.630,667.307,621.351
1307.954,319.797,1103.917,329.740
184.459,177.253,361.031,234.938
540.668,703.755,596.632,583.355
1403.419,125.820,1167.173,201.301
487.148,391.740,560.980,377.099
1079.353,580.429,952.563,501.313
870.713,184.962,814.678,240.513
348.901,309.476,469.434,322.546
653.031,845.886,670.708,677.548
652.795,676.231,670.474,564.637
960.244,119.535,873.787,196.905
1422.892,710.325,1179.772,587.941
146.496,799.097,336.450,646.821
536.740,641.131,594.006,540.974
107.228,263.425,309.584,292.055
1323.171,99.786,1113.799,183.896
460.496,620.861,543.529,528.287
1366.904,698.544,1142.592,579.629
1258.477,313.100,1070.863,324.928
330.985,83.975,458.070,173.410
513.273,147.441,578.480,215.560
1313.030,246.069,1106.823,280.807
1030.589,362.454,920.992,358.628
49.665,220.814,272.128,264.247
600.507,837.872,636.056,672.198
1403.419,125.820,1167.173,201.301
58.460,401.804,277.998,384.042
935.447,312.059,857.585,324.631
654.925,485.670,671.293,436.706
977.870,124.526,885.403,200.148
1177.222,776.589,1017.154,632.004
454.748,660.003,539.712,554.077
967.973,257.960,879.159,288.855
736.944,228.281,726.328,269.017
687.788,670.016,693.525,560.820
305.217,489.880,440.646,441.043
791.205,399.917,762.629,382.679
1216.034,134.617,1043.271,207.428
1027.729,526.794,918.668,466.301
116.556,378.749,315.986,368.514
142.238,92.879,333.036,179.836
1445.169,585.107,1194.798,505.010
1154.714,664.110,1002.372,556.954
607.117,659.172,640.243,553.730
403.115,620.989,505.610,528.124
777.129,557.547,752.536,487.088
220.331,184.704,385.506,240.223
348.062,473.960,469.104,431.204
412.770,303.390,512.048,317.757
1136.263,282.471,990.332,305.313
251.600,383.535,405.352,370.638
747.026,486.274,732.960,439.745
1429.975,243.175,1184.362,278.839
1077.494,351.033,951.496,350.178
1298.236,769.939,1097.537,627.158
178.995,175.940,357.368,234.377
811.197,753.135,775.538,616.269
1015.222,140.481,910.438,211.002
962.919,473.601,875.153,431.072
1413.250,711.868,1173.348,588.676
640.397,592.201,662.519,509.651
657.297,486.095,673.641,439.404
1035.180,88.639,923.691,176.663
1186.798,50.192,1023.444,151.149
695.413,552.956,698.785,483.375
648.290,787.094,667.360,639.535
749.701,619.220,734.974,527.219
842.939,629.860,796.359,534.336
835.884,113.374,792.081,193.004
1084.136,303.819,955.799,319.755
1429.920,84.145,1184.426,173.624
45.523,71.150,269.447,165.086
635.275,791.029,659.430,641.869
822.381,543.095,783.012,476.898
1372.186,125.827,1146.127,201.189
368.409,116.378,482.569,194.808
965.989,120.792,877.844,198.133
998.692,41.122,899.271,144.936
40.066,192.112,265.472,244.866
796.132,414.512,765.616,392.174
714.619,385.486,711.547,372.844
1148.923,433.568,998.538,404.324
821.134,420.905,782.175,396.120
287.599,141.324,429.412,211.312
798.013,597.400,766.652,512.831
814.117,606.154,777.596,518.775
1018.738,601.208,912.365,515.306
1418.411,613.903,1177.456,524.157
783.174,91.560,757.238,178.362
823.287,671.993,783.495,561.594
1363.443,95.079,1140.352,180.497
865.747,193.760,811.437,245.812
1311.985,307.024,1106.649,321.103
840.160,535.562,794.513,472.277
126.849,665.388,322.992,557.854
1136.043,372.882,990.288,364.835
1274.910,223.061,1081.664,265.323
970.955,438.798,881.029,408.076
1416.504,658.171,1176.071,553.580
1122.857,216.419,981.109,261.099
319.234,29.875,449.839,137.980
230.462,543.317,391.734,476.994
21.237,191.150,253.391,244.615
501.720,189.679,570.788,243.242
883.899,53.240,823.713,152.943
353.998,345.341,472.948,346.188
