moving_x,moving_y,reference_x,reference_y
196.316,286.080,196.337,286.059
311.194,293.354,311.198,293.389
466.576,151.984,466.579,151.976
79.689,87.791,79.671,87.777
386.880,170.479,386.887,170.442
443.655,291.225,443.654,291.241
195.203,56.016,195.183,55.918
257.366,169.990,257.361,169.982
66.530,134.102,66.527,134.097
145.622,253.814,145.611,253.828
359.423,181.318,359.425,181.336
499.439,91.366,499.401,91.366
170.721,239.537,170.711,239.518
264.161,104.101,264.161,104.049
378.809,197.086,378.817,197.078
57.054,309.147,57.052,309.139
62.438,131.880,62.441,131.891
122.298,348.171,122.299,348.178
127.579,108.703,127.584,108.706
171.492,65.491,171.475,65.482
294.851,286.935,294.863,286.883
224.022,218.506,224.011,218.580
391.358,265.282,391.352,265.289
217.080,211.051,217.079,211.048
375.324,154.644,375.348,154.712
397.830,180.512,397.831,180.503
261.364,159.567,261.355,159.558
345.485,145.959,345.475,145.938
136.847,273.057,136.856,273.110
163.810,8.346,163.798,8.373
219.989,217.802,219.998,217.794
92.477,277.154,92.477,277.164
387.508,191.497,387.504,191.450
410.476,394.575,410.491,394.600
153.834,177.052,153.833,177.065
439.015,101.879,439.021,101.858
347.969,312.407,347.995,312.380
370.831,182.502,370.797,182.440
255.117,146.808,255.085,146.868
336.007,355.132,335.969,355.208
350.325,175.810,350.326,175.857
465.383,143.853,465.380,143.874
130.938,69.567,130.945,69.553
91.975,270.882,91.979,270.818
135.060,169.178,135.068,169.186
386.085,356.549,386.111,356.555
73.526,121.617,73.549,121.644
130.807,214.137,130.815,214.171
371.500,193.819,371.485,193.812
481.025,6.650,481.037,6.675
64.285,214.818,64.300,214.814
166.193,232.039,166.224,232.132
254.891,210.343,254.898,210.348
298.387,307.562,298.407,307.559
449.837,100.388,449.825,100.470
109.876,211.645,109.873,211.642
148.564,139.953,148.546,140.018
108.529,378.414,108.551,378.339
191.182,239.019,191.189,239.054
256.388,277.968,256.388,277.974
276.989,271.919,276.997,271.908
19.827,131.055,19.857,131.097
209.090,208.661,209.099,208.654
276.800,259.447,276.809,259.450
172.657,61.327,172.646,61.385
398.479,265.586,398.505,265.595
500.431,68.564,500.430,68.564
41.041,90.651,41.055,90.580
111.502,198.098,111.493,198.126
190.416,251.391,190.366,251.488
297.813,301.120,297.819,301.113
472.946,64.184,472.926,64.196
11.536,117.266,11.548,117.272
47.876,51.638,47.878,51.628
283.593,186.581,283.600,186.564
91.946,78.597,91.950,78.579
160.631,250.004,160.631,250.000
60.696,80.288,60.657,80.283
409.964,267.157,409.949,267.127
130.274,243.988,130.277,243.999
295.193,36.357,295.191,36.365
57.160,212.656,57.169,212.689
287.855,131.775,287.837,131.766
352.230,321.124,352.239,321.105
75.927,271.731,75.928,271.724
463.112,152.180,463.099,152.207
352.481,349.600,352.489,349.606
421.778,391.084,421.779,391.130
440.435,204.761,440.418,204.757
270.601,232.375,270.586,232.377
440.205,282.059,440.205,282.054
156.108,106.110,156.092,106.127
437.099,210.673,437.090,210.674
448.942,369.255,448.985,369.191
457.387,310.503,457.384,310.501
264.706,89.444,264.710,89.435
83.225,218.096,83.234,218.130
109.822,262.134,109.821,262.130
353.087,344.794,353.091,344.774
204.390,74.950,204.387,74.937
261.330,210.609,261.333,210.620
496.307,131.821,496.297,131.845
66.731,142.337,66.741,142.365
119.566,175.278,119.585,175.255
140.294,166.469,140.292,166.498
449.837,100.388,449.825,100.470
451.841,80.591,451.833,80.596
94.793,350.944,94.730,350.845
146.426,68.322,146.429,68.362
156.337,212.255,156.355,212.248
331.355,309.145,331.357,309.136
468.437,134.975,468.446,134.982
94.340,337.933,94.348,337.932
60.937,74.335,60.938,74.355
82.614,381.175,82.624,381.161
146.561,277.087,146.559,277.067
336.689,283.766,336.683,283.777
44.322,18.688,44.321,18.708
68.017,58.591,68.018,58.586
133.710,72.999,133.710,73.023
246.231,171.548,246.219,171.559
324.072,349.350,324.059,349.328
130.856,94.652,130.863,94.604
